ID,Structure
srp_ref79,((((((.((((((.((((.....((((....(((....)))....))))...))).)...))))))))..))))....
srp_ref80,.((((((.((((..(.(((.....((((....(((....)))....))))...))).)....))))))..))))....
srp_ref81,.((((((.((((..(.(((.....((((....(((....)))....))))...))).)....))))))..))))....
srp_ref82,..........(((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))
srp_ref83,..........(((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))
srp_ref84,..........(((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))
srp_ref85,..........(((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))
srp_ref86,..........(((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))
srp_ref87,.(.(.......(.(((.((.....((((....(((....)))....))))...)).))))......).)..........
srp_ref88,((((((((((.(((((...(((.....(((....(((....)))....)))....)))....)))))))..))))))))
srp_ref89,(((((((((.(((((...(((......((((....(((....)))....))))...))).....)))))..)))))).)))
srp_ref90,...((((((.((((((.((((......((((....(((....)))....))))...))))...))))))..))))))....
srp_ref91,(((((((((.(((((((.((.....((((....(((....)))....))))...)).)..))))))))..)))))))....
srp_ref92,(((((((((.((((....((......(((....(((....)))....)))....))......))))))..)))))))....
srp_ref93,........(((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..)))))
srp_ref94,........(((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..)))))
srp_ref95,........(((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..)))))
srp_ref96,........(((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..)))))
srp_ref97,(((((((((..(((((.((((((.....(((.....(.(....).).....)))..))))))...))))).)..))))))))
srp_ref98,(.(((((((.(((((..((((.....((((....(((....)))....))))...))))...)))))..)))))))).....
srp_ref99,(((((((.(.(((((..((((.....((((.....((....)).....))))...))))...))))))...)))))))....
srp_ref100,(((((((.(.(((((..((((.....((((....(((....)))....))))...))))...))))))...)))))))....
srp_ref101,..((.((((((.(((((...(((.....((((....(((....)))....))))...))).....)))))))..))))..))
srp_ref102,(((((((((.((..(((..(.....((((....(((....)))....))))...)...)..))..))))..))))))).....
srp_ref103,((((..(.(.(((((..((((.....(((......((....))......)))...))))...))))))...)..)))).....
srp_ref104,(.(((((((.((((((.((((.....((((....(((....)))....))))...))))...))))))..)))))))).....
srp_ref105,(((((((((.((((((((..((.....((((....(((....)))....))))...))..).)))))))))..)))))))....
srp_ref106,.((((((.((((.(..(((.....((((....(((....)))....))))...)))..)....))))))..)))).........
srp_ref107,((((((((((.(.(..((((((....((((....(((....)))....))))..))))))..).).)).....))))))))....
srp_ref108,.((((.(.(.(((((((.(((((...(.(((....(((....)))....))).).))))).))))))).).).....)))).....
srp_ref109,....(..((((((..((..(((((......(((.....(((....))).....)))...)))).......)...))))).)))..)
srp_ref110,((((((......((.(((..((....(((.....(((....))).....))).))..)))....))......))))))........
srp_ref111,(((((((((((.(((((.(((((((...(.(((....(((....)))....))).))))))).).)))))..)))))))))))....
srp_ref112,((((.((((((..((((.((((((.....((((....(((....)))....))))..))))))...)))).)...)))))...))))
srp_ref113,(((((((((((.(((.(..((((((...(((((....(((....)))....)))))))))))...).)))..)))))))))))....
srp_ref114,...(((((((((..(((((.((((((.....(((.....(((....))).....)))..))))))...))))).)..))))))))...
srp_ref115,((.((((((((..(((.(.(((((......(((.....(((....))).....)))...)))))...).))).)..))))))).))..
srp_ref116,((((.....(.(...(.(.....(.(....).).....).).).)....))))...................................
srp_ref117,...(.((((((.(((....(..((.....((((....(((....)))....))))...))..).......)))))...)))).)....
srp_ref118,((((.....(.(...(.(.....(.(....).).....).).).)....))))...................................
srp_ref119,((((.....(.(...(.(.....(.(....).).....).).).)....))))...................................
srp_ref120,((((.....(.(...(.(.....(.(....).).....).).).)....))))...................................
srp_ref121,((((.(...(.(...(.(.....(.(....).).....).).).)..).))))...................................
srp_ref122,((((.(...(.(...(.((....(.(....).)....)).).).)..).))))...................................
srp_ref123,((((((((((.......((.(((((.....(((.....(((....))).....)))...)))))...)).......))))))))))..
srp_ref124,..((.((..(.(...(.(.....(.(....).).....).)..).).))..))...................................
srp_ref125,((.((((((((..((((...((((((....(((.....(((....))).....))).)).))))....)))).)..)))))))))....
srp_ref126,((.((((((((..((((...((((((....(((.....(((....))).....))).)).))))....)))).)..)))))))))....
srp_ref127,((.((((((((..((.....((((((....(((.....(((....))).....))).)).))))......)).)..)))))))))....
srp_ref128,.(((((.(((....(..((.....((((....(((....)))....))))...))..).......)))))...))).............
srp_ref129,.(((((.(((.(..(..((.....((((....(((....)))....))))...))..).....).)))))...))).............
srp_ref130,((((((((((..(((((.((((((.....(((.....(((....))).....)))..))))))...))))).)..))))))))).....
srp_ref131,.((((.((((((.((((((..(((.....((((....(((....)))....))))...)))..)...)))))))..))))..))))...
srp_ref132,((((((((((..(((((.((((((.....(((.....(((....))).....)))..))))))...))))).)..))))))))).....
srp_ref133,((((((((((..(((((.((((((.....(((.....(((....))).....)))..))))))...))))).)..))))))))).....
srp_ref134,(((.(((((((.((((..(.((((.....((((....(((....)))....))))..))))...)..))))..))))))))).)......
srp_ref135,((.((((((((..((((...((((((....(((.....(((....))).....))).)).))))....)))).)..))))))))).....
srp_ref136,(((((((.....(((((((.((((((....((((....(((....)))....))))..))))))))))))).......))))))).....
srp_ref137,....((((.((((((.((((((..((((.....(((.....(((....))).....)))..))))...)))))))...)))))...))))
srp_ref138,.(.(((.((((((.((.(...(((((.....(((.....(((....))).....)))..))))).....))))...)))))...)).).)
srp_ref139,((.((((((((..((.((.(((((......(((.....(((....))).....)))...)))))...)).)).)..))))))).))....
srp_ref140,...(((((((((..(((((.((((((.....(((.....(((....))).....)))..))))))...))))).)..)))))))).....
srp_ref141,.((((.(..(.(((..((...(((((.....(((.....(((....))).....)))..)))))....))..))).).).))))......
srp_ref142,....(((((((((((((...((((.....(((.....(((....))).....)))...)))).....))))).))))))))..........
srp_ref143,....(.(..((((((.(((((((..(((((....((((....(((....)))....)))).)))))..))))))))...))))).....))
srp_ref144,((.((((((((..(((((.((.((......(((.....(((....))).....)))...)).))...))))).)..))))))).)).....
srp_ref145,((((.(...(.(...(.(.....(.(....).).....).).).)...)))))......................................
srp_ref146,.((((((((.((..((((((.((((......(((.....(((....))).....)))...))))..)))))).))...)))))))).....
srp_ref147,.((((((((.((..((((((.((((......(((.....(((....))).....)))...))))..)))))).))...)))))))).....
srp_ref148,((((((.(((....(..((.....((((....(((....)))....))))...))..).......)))))...))))..............
srp_ref149,((((((.(((....(..((.....((((....(((....)))....))))...))..).......)))))...))))..............
srp_ref150,....(((((((((((((...((((.....(((.....(((....))).....)))...)))).....))))).))))))))..........
srp_ref151,...(.(((......(((....(((.....)))....)))....))).)...........................................
srp_ref152,((((.((((((.(((((..(((((.....((((....(((....)))....))))..)))))...))))))...)))))...)))).....
srp_ref153,((.((((((((..(((....((((((....(((.....(((....))).....))).)).)))).....))).)..)))))))))......
srp_ref154,.((.((((((((..((.((.(((((......(((.....(((....))).....)))...)))))...)).)).)..))))))).)).....
srp_ref155,(((((((((((...((..(.(((((.....(((.....(((....))).....)))...))))).)..))..)...))))))))))......
srp_ref156,(((((((((((...(....((((((.....(((.....(((....))).....)))..)))))).....)..)...))))))))))......
srp_ref157,((((((((((((((.((((..((((((.....((((....(((....)))....))))..))))))..)))))...))))))...)))))))
srp_ref158,((((((((((((((.((((..((((((.....((((....(((....)))....))))..))))))..)))))...))))))...)))))))
srp_ref159,((((((((((((((.((((..((.(((.....((((....(((....)))....))))..))).))..)))))...))))))...)))))))
srp_ref160,(((((((((((....((.(...((((.....((((....(((....)))....))))...))))..).))....)....))))))))))...
srp_ref161,......(.((((.(((((..((((......((((....(((....)))....))))...)))).....)))))..)))).)............
srp_ref162,......((.(.(((((.((((((.((.((.....((((....(((....)))....))))...)).))..))))))))..))).).)...)..
srp_ref163,......((.(.(((((.((((((.((.((.....((((....(((....)))....))))...)).))..))))))))..))).).)...)..
srp_ref164,((((.(.(((...(..((.((((((.....((((....((......))....))))...))))).).))..).....))))....))))....
srp_ref165,(((.((((...(((((.....((((....(((....)))....))))..)))))....)))))...)).........................
srp_ref166,((((((((.((((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..))))))..))))))))
srp_ref167,((((((((.((((((.((((...((((((......((......(....).....))))))))....)))))...)))))...))))))))....
srp_ref168,(((((((((((((((.((((..(((((......((((....(((....)))....))))...)))))...)))))...))))))..)).))))))
srp_ref169,((((((((.((((((.((((((..((((.....(((.....(((....))).....)))..))))...)))))))...)))))...)))))))).
srp_ref170,...............................................................................................
srp_ref171,(((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))..)).))))))
srp_ref172,(((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))..)).))))))
srp_ref173,(((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))..)).))))))
srp_ref174,(((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))..)).))))))
srp_ref175,(((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))..)).))))))
srp_ref176,(((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))..)).))))))
srp_ref177,.(((((((((((.(.(((((..((((.....((((....(((....)))....))))...))))...))))))...))))))....))))).....
srp_ref178,.(((((((((((.(.(((((..((((.....((((....(((....)))....))))...))))...))))))...))))))....))))).....
srp_ref179,((((((((.((((((.((((.(.(((((......(((....(((....)))....)))...)))))...))))))...)))))....)))))))).
srp_ref180,....((..((.(.(...(....((((......((((....(((....)))....))))....))))..)...).).)).....))...........
srp_ref181,..((((.(..(.(((..((...(((((.....(((.....(((....))).....)))..)))))....))..))).).).))))...........
srp_ref182,.((((((((.((((((.((((...((((((......((......(....).....))))))))....)))))...)))))...)))))))).....
srp_ref183,(((((((((((((((.((((((.(((((.....((((....(((....)))....))))..)))))...)))))))...))))))...)))))))).
srp_ref184,(((((((..((((.(((.((.((.(((....((((....(((....)))....))))..))).)))).))).......))))...))))))).....
srp_ref185,((.((((((((((((..(((((.((((.....((((....(((....)))....))))...))))...))))).)..))))))....)).))).)).
srp_ref186,((((((((((.((((..(((..(((((.....((((....(((....)))....))))..).))))))))))).........)))))))))).....
srp_ref187,(.((.((..((((((.(.((((((((((.....((((.....((....)).....))))...))).)).))))).)..))))))..)).)).)....
srp_ref188,(.((.((..((((((.(.((((((((((.....((((.....((....)).....))))...))).)).))))).)..))))))..)).)).)....
srp_ref189,(((((.(((((..(((((.((((((......(((.....(((....))).....)))..))))))...))))).)..)))).))).)).........
srp_ref190,((((((((.((((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..))))))..))))))))...
srp_ref191,.(..((.((((((((..((((...((((((....(((.....(((....))).....))).)).))))....)))).)..))))))))).).......
srp_ref192,..(......((((.(...(((.((((((.....((((....(((....)))....))))..)))))).)))...)....))))...)...........
srp_ref193,((((((((.((((((.((((...((((((.....(((....(((....)))....)))..))))))....)))))...)))))...))))))))....
srp_ref194,((((((((.((((((.((((...((((((.....(((....(((....)))....)))..))))))....)))))...)))))...))))))))....
srp_ref195,((((((((.((((((.((((...((((((.....(((....(((....)))....)))..))))))....)))))...)))))...))))))))....
srp_ref196,(((.((((.((((((.((((...(((((.....((((....(((....)))....))))..)))))....)))))...)))))...)))).)))....
srp_ref197,(((...((((((((((.(((((.(.((.....((((....(((....)))....))))...)).)...)))))))..))))))....))...)))...
srp_ref198,.....(((.(..(.((.((....(((.......(((.....(((....))).....))).....)))...)).)))....).))).............
srp_ref199,((((((((..(((((.((((((.(((((.....((((....(((....)))....))))..)))))...))))))..)))))....))))))))....
srp_ref200,((((((((.((((((.((((...((((((.....(((....(((....)))....)))..))))))....)))))...)))))...))))))))....
srp_ref201,.....................(...).((((((.....((((....(((....)))....)))).))))))...........................
srp_ref202,((((((((.((((((.(((((..(((((.....((((....(((....)))....))))..)))))...))))))...)))))...))))))))....
srp_ref203,((((((((.((((((.((((((..((((.....(((.....(((....))).....)))..))))...)))))))...)))))...))))))))....
srp_ref204,(((((((((..(((((.(((.((.((((......((((....(((....)))....))))...))))....)).)))..)))))...)))))))))..
srp_ref205,.((.(((..(((...(.(..(.(..(((.....((((....(((....)))....))))..)))..).)..).)....)))..)..)).)).......
srp_ref206,((((((((.((((((.((((...((((((.....(((....(((....)))....)))..))))))....)))))...)))))...))))))))....
srp_ref207,..((((((.((((((.((((...(((((.....(((.....(((....))).....)))..)))))....)))))...)))))...))))))......
srp_ref208,.(((..((.((((((.((((.(..(((.....((((....(((....)))....))))...)))..)....))))))..)))).))....))).....
srp_ref209,.(((..((.((((((.((((.(..(((.....((((....(((....)))....))))...)))..)....))))))..)))).))....))).....
srp_ref210,.(((..((.((((((.((((.(..(((.....((((....(((....)))....))))...)))..)....))))))..)))).))....))).....
srp_ref211,.(((..((.((((((.((((.(..(((.....((((....(((....)))....))))...)))..)....))))))..)))).))....))).....
srp_ref212,((((((((.((((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..))))))..))))))))....
srp_ref213,.....(((.(..(.((.((....(((.......(((.....(((....))).....))).....)))...)).)))....).))).............
srp_ref214,((.((((((((((((((((.((.(..((.....((((....(((....)))....))))..))..).)).))))))))...))).))))).)).....
srp_ref215,((((((((.((((((.((((..((((((.....((((....(((....)))....))))..))))))...)))))...)))))...))))))))....
srp_ref216,((((((((((.(..(.(((((((..((((.....((((....(((....)))....))))..))))..))))))))...).)...)))))))))....
srp_ref217,((((((((.((((((.((((...((((((.....(((....(((....)))....)))..))))))....)))))...)))))...))))))))....
srp_ref218,((((((((.((((((..(((..((((((.....(((.....(((....))).....)))..))))))...))).)...)))))...))))))))....
srp_ref219,(((((((((((((((.((.(((.((((......((((....(((....)))....))))...))))....))).))..)))))))..))))))))....
srp_ref220,((((((((..(((((.((((...(((((....(((((....(((....)))....))))).)))))....)))))...)))).....))))))))....
srp_ref221,(((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))...))))))))...
srp_ref222,((((((((((.(((.((.((((((..((((((....((((....(((....)))....)))).))))))..)))))))...).)))...))))))))))
srp_ref223,(..((....((..........(....(((.....((((....(((....)))....))))...)))....).............))......))..)..
srp_ref224,((((((((((.((((..(((.(((((((......((((.....((....)).....))))....)))))..)).)))...)))).))))))))))....
srp_ref225,((((((((.(((.((.((((((..((((((....((((....(((....)))....)))).))))))..)))))))...).)))...))))))))....
srp_ref226,(((((.(.(((((((.(((((((.((((((....((((....(((....)))....)))).)))))).))))))))...))))))....)..)))))..
srp_ref227,..(((.(..(((((((((.(((((...(((.....(((....(((....)))....)))....)))....)))))))..))))))....)..).)))..
srp_ref228,(((.(((((((((((((.(((((.(((((((...(.(((....(((....)))....))).))))))).).)))))..))))))))))))).)))....
srp_ref229,.(((((((((.(((((.((((((.((((......((((....(((....)))....))))...))))...))))))..))).))..)))))))))....
srp_ref230,.(((..((.((((((.((((.(..(((.....((((....(((....)))....))))...)))..)....))))))..)))).)).....))).....
srp_ref231,.(((..((.((((((.((((.(..(((.....((((....(((....)))....))))...)))..)....))))))..)))).)).....))).....
srp_ref232,.(.((..(...(((((.(.(...(.(((......((((....(((....)))....))))...)))....)...))..))))).)..)).)........
srp_ref233,...(......((((.(...(((.((((((.....((((....(((....)))....))))..)))))).)))...)....))))...)............
srp_ref234,...((((((..(((((.((((..((..((.....(((.....(((....))).....)))..))..))...)))))...))))........)).))))..
srp_ref235,....((.((((((((..(((....((((((....(((.....(((....))).....))).)).)))).....))).)..)))))))))...........
srp_ref236,...((((((..(((((.((((..((..((.....(((.....(((....))).....)))..))..))...)))))...))))........)).))))..
srp_ref237,...((((((..(((((.((((..((..((.....(((.....(((....))).....)))..))..))...)))))...))))........)).))))..
srp_ref238,...((((((..(((((.((((..((..((.....(((.....(((....))).....)))..))..))...)))))...))))........)).))))..
srp_ref239,((((((((.((((((.(((((((((((((...(.(((....(((....)))....))).))))))))..)))))))...)))))....))))))))....
srp_ref240,...((((((..(((((.((((..((..((.....(((.....(((....))).....)))..))..))...)))))...))))........)).))))..
srp_ref241,...((((((..(((((.((((..((..((.....(((.....(((....))).....)))..))..))...)))))...))))........)).))))..
srp_ref242,...((((((..(((((.((((..((..((.....(((.....(((....))).....)))..))..))...)))))...))))........)).))))..
srp_ref243,.(.((.(((.((((((((.((((((((((.....((((....(((....)))....))))...))).)).))))).)).)))))).))).)).)......
srp_ref244,.(..(.(...((((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..))))))...).)..)......
srp_ref245,(((((((((.((((((.(((((..(((((.....((((....(((....)))....))))..)))))...))))))...)))))...)))))))))....
srp_ref246,(((((((((.((((((.(((((..((((((....((((....(((....)))....)))).))))))...))))))...)))))...)))))))))....
srp_ref247,(((((((((.((((((.(((((..(((((.....((((....(((....)))....))))..)))))...))))))...)))))...)))))))))....
srp_ref248,(((((((((.((((((.(((((..(((((.....((((....(((....)))....))))..)))))...))))))...)))))...)))))))))....
srp_ref249,.(((((((((.(((((.((((((.((((......((((....(((....)))....))))...))))...))))))..))).))..))))))))).....
srp_ref250,.....(...(.....((((.((.((..((.....((((....(((....)))....))))..))..)))).))))......)...)..............
srp_ref251,(((((((((.((((((.((((...(((((.....((((....(((....)))....))))..)))))....)))))...)))))...)))))))))....
srp_ref252,.(..(..((((((((((.(((((..((((.....((((....(((....)))....))))...))))...)))))..))))))))))..)..).......
srp_ref253,((.((..(.(.(((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..))))).)..)..)).)).....
srp_ref254,(((.(...((((((((.((.((((((((......((((....(((....)))....))))...))))...)))).))..))))))).)...).))).....
srp_ref255,(((.(...((((((((.((.((((((((......((((....(((....)))....))))...))))...)))).))..))))))).)...).))).....
srp_ref256,..(...(((((((.(((((.((...((((((((....((((....(((....)))....)))).))))))).)...)))...)))).)..)))).))...)
srp_ref257,..(...(((((((.(((((.((...((((((((....((((....(((....)))....)))).))))))).)...)))...)))).)..)))).))...)
srp_ref258,.(((.(((.(((((((.((((((((((((((....((((....(((....)))....)))).)))))))))))))))...))))))....).)).)))...
srp_ref259,....(...((((((((.(((.(.((..((.....((((....(((....)))....))))...))..))....).)))))...)))))).....)......
srp_ref260,.(...(...(.(.(...(.(....(..((.....((((....(((....)))....))))...))..)...).)..)...).)...)......).......
srp_ref261,.(....(..((((..(.(.(((((..((((.....(((......((....))......)))...))))...))))))...)..)))....)...)....).
srp_ref262,.......(((((((((((((((.((..((((.((.....((((....(((....)))....))))..)).))...))..))))..)))))))))))))...
srp_ref263,.((.(.(...(((((((.(.(((((..((((.....((((....(((....)))....))))...))))...))))))...))))))....)...).).))
srp_ref264,((((((((((((....((((.((((.(((((...(((((....(((....)))....))))).)).)))..)))).)))).....))))))))))))....
srp_ref265,(((((((((..(((((.(((.((.((((......((((....(((....)))....))))...))))....)).)))..)))))...))))))))).....
srp_ref266,((((((((.((((((((.((((((((((.....((((....(((....)))....))))...))).)).))))).)).))))))..)))))))).......
srp_ref267,(((((((((((((((.(((.((.(((((.....((((....(((....)))....))))..)))))...)).))))...))))))...)))))))).....
srp_ref268,(...((.(..((((((.((((...(((((.....(((.....(((....))).....)))..)))))....)))))...)))))....).))...).....
srp_ref269,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref270,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref271,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref272,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref273,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref274,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref275,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref276,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref277,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref278,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref279,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref280,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref281,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref282,((((((((((((((((.((((((.((((.....((((....(((....)))....))))...)))).)..)))))))...))))))...))))))))....
srp_ref283,.....(..(..((((((.(((((((((((.....((((....(((....)))....))))...))).)).))))))))..))))..).....)........
srp_ref284,((((((((((((((.((((.(((((((.....((((.....((....)).....))))...))).)).)).))))..))))))..))))))))........
srp_ref285,....(...(((((((((.(((((..((((.....((((....(((....)))....))))...))))....)))))..)))))))))...)..........
srp_ref286,(......(.((((.(((((..((((......((((....(((....)))....))))...)))).....)))))..)))).).....)..............
srp_ref287,(..(.(..(.(((...(((.(((...((.(.....((((....(((....)))....))))...).))...))).)))....))).)).)..).........
srp_ref288,..((((((.(((((..(((.(((...((.(.....((((....(((....)))....))))...).))...))).)))....)))))..)).))))......
srp_ref289,..((((((.(((((...(.(((....((((.....((((....(((....)))....))))...))))....))).).....)))))..)).))))......
srp_ref290,..((((((.(((((...(.(((.....(((.....((((....(((....)))....))))...))).....))).).....)))))..)).))))......
srp_ref291,((((((((((((((((.((((((.(((((.....((((....(((....)))....))))..)))))...)))))))...))))))...)))))))))....
srp_ref292,((((((((((((((((.((((((((((((.....((((....(((....)))....))))..))))))..)))))))...))))))...)))))))))....
srp_ref293,((((((((((((((((.((((((.(((((.....((((....(((....)))....))))..)))))...)))))))...))))))...)))))))))....
srp_ref294,.(((((((((((((((.((((((..((((.....((((....(((....)))....))))..))))....)))))))...))))))...)))))))).....
srp_ref295,(.((..(.(.(((((.(((.((((((((.....((((....(((....)))....))))...))).)).))).)))..))))))..)..)).).........
srp_ref296,(((((((((.((((..(.((((.((.((((.....((((....(((....)))....))))...)))).).).)))).)..))))....)))))))))....
srp_ref297,(((((((((((((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..))))))).))))))))........
srp_ref298,((((((((.((((((.((((((((((((.....((((....(((....)))....))))...))).)).)))))))..))))))..))))))))........
srp_ref299,(((.(...((((((((.((.(((.((((......((((....(((....)))....))))...))))...))).))..))))))).)...).)))........
srp_ref300,.((((((((((((((((.((((..((.((.....((((....(((....)))....))))...)))).....))))))...))))))...)))))))).....
srp_ref301,((((((((((((((((.((.(((.((((......((((....(((....)))....))))...))))...))).))..)))))))..))))))))).......
srp_ref302,((((((((((((((((.((.(((.((((......((((....(((....)))....))))...))))...))).))..)))))))..))))))))).......
