ID,Structure
RNaseP_ref89,((((((((((((...((((.((..(((((........(((((........))))).........))))).)).................((((......(((((.....)))))(((((((.....)))))))(((((((...........((.....................................................................................)).......)))))))))))....................))))(((((((..(((...))).)))))))...................)))))))))))).
RNaseP_ref90,((((((((...(((((((.(((((((...))))))).............((((........((((((((((.....)))))((((((((.((....)).))))))).)((...(((((............(((((....)))..)).......((.(((.......))).))((((((((....))))))).)..)))..)))))))))))))...((((.....((((((((........)))...))))).....)))).......(((((((......)))))))...........))))))).....................)))))))).....
RNaseP_ref91,((((((((((((((((((.((.((((((((....)))))))).)).............((((........(((((.((((.....)))).(((((....)))).)((...(((((...........((((.((((((((....)))))))).)))).........)))..)))))))))))))...((((......((((((.....(((.....)))..)))))).....))))......((((((((....))))))))..........))))))).(((.(((((((((....))))))))).)))................).))))))))))....
RNaseP_ref92,((((((((((((((((((.((.((((....)))).)).............((((........((((((((((.....)))))(((((....)))).)((...((.((............(((((..((((....)))))))..)).......((((((.......))))))(((((((((....)))))))).)..))...)))))))))))))...((((......((((((...(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref93,(((.((((((.(((((((.((.(((((...))))).)).............((((........((((((((((.....)))))(((((....)))).)((...(((((...........((((((((....))))))..)).......((.(((.......))).))((((((..(....)..)))).)).)))..)))))))))))))...((((......((((((.....(((((.....))))))))))).....).)))......((((((((....))))))))..........))))))).....................)))))).))).......
RNaseP_ref94,((((((((((((((((((.((.((((....)))).)).............((((........((((((((((.....)))))(((((....)))).)((...((.((............(((((...((((....))).))))..)).......((((((.......))))))(((((((((....)))))))).)..))...)))))))))))))...((((......((((((...(((((.....))))))))))).....))))......(((((.((....)).)))))..........)))))))...................).))))))))))....
RNaseP_ref95,((((((((.(..((((((.((((((((((....)))))))))).............((((..........((((((((((.....)))))(((((...))))).((...(((((...........(((((......)))..)).......((((((.......))))))(((((((((....)))))..))))..)))..)))))))))))))...((((......(.((((...((((......))))....)))).).....))))......((((((((....))))))))..........))))))......................).))))))))....
RNaseP_ref96,.....(((.(((((((((........(((((((((((.....))))))(((((((((((....)))))))))).)((...(((((............((((((.((((((.....)))))).))))..)).......((.(((.......))).))((((....(....)....))).)..)))..)))))))))))))...((((......(((((((......((((.....)))).(((((((...).))))))))))))).....))))......((((((((....))))))))..................((((((....)))))).......))))))))
RNaseP_ref97,(((((((((((.((((((.(((((((((.....))))))))).............((((.........(((((.((((.....)))).(((((....)))).)((...(((((...........((((((((((...))))))))..)).......((((((.......))))))(((.(((((....))))).)).)..)))..)))))))))))))...((((.......((((((...((((.......))))))))))......))))......((((((((....))))))))..........))))))...................)))))))))))....
RNaseP_ref98,(.....((...(((..((...(((..........(((((.....)))))........))).)).................((((.......(((((.....)))))(((((((...))))))).(((((((...........((.........................................................................................................)).......))))))))))).......................)))(((((((.......)))))))......................)).....)...
RNaseP_ref99,((((((((((((((((((.(((((((((....))))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((...........(((((...((((....)))).)))..)).......((((((.......))))))(((((.(((....)))..)))).)..)))..)))))))))))))...((((......((((((...(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref100,(((((((.((((((((((.((((((.....)))))).............(((((..........(((.(((((((.....)))))(((((....)))).)((...((((............((((((((((...))))))))..)).......((.(((.......))).))(((((((((....)))))).)))..))..))))))))))))))...(((.....((((((.((.........)).))))))...............)))......((((((((....))))))))..........)))))))((..))................))).)))))))....
RNaseP_ref101,((((.(((..(.((((((....)))))).)..))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((.(((((((((....)))))))))...))........((((((.......))))))(((((((((....)))))))).).)))..)))))))))))))...((.(((((((.(.((......)).).(((((((.....)))))))...))))))).....))......((((((((....))))))))..........))))...(((((((((((....))))))))).))
RNaseP_ref102,((((((((.(..((((((.((((((((((....)))))).)))).............((((..........((((((((((.....)))))(((((...))))).((...(((((...........(((((......)))..)).......((((((.......))))))(((((((((....)))))..))))..)))..)))))))))))))...((((......((((((...((((......))))....)))))).....))))......((((((((....))))))))..........))))))......................).)))))))).........
RNaseP_ref103,((((((((((((((((((.((.((((((((....)).)))))).)).............((((........((((((((((.....)))))(((((....)))).)((...(((((...........(((((...((((....)))).)))..)).......((((((.......))))))(((((((((....))).))))).)..)))..)))))))))))))...((((......((((((..(((((.....))))))))))).....))))......((((.(((....))).))))..........)))))))...................).))))))))))....
RNaseP_ref104,...(((.((((.((((..(((((((........(((((.........(((((....))))).........))))).....................((((((............................................(((.((.(((....))).))))).(((((...))))).........(((((((............(((((....))))).......)))))))...))))))...((((((((.((((....)))).))))).))).............)))))))((.(((....))).)).................)))).)))).)))......
RNaseP_ref105,.(((((((((((((((((.((.(((((....))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((.............((((((((.((((....)))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))).....
RNaseP_ref106,((((((((((((((((((.((.((((((....)))))).)).............((((........((((((((((.....)))))(((((....)))))((...((.((............(((((((((....)))))))..))........((((((.......))))))((((((((.((....)))))))).)).))...)))))))))))))...((((......(((((((....((((.....))))..))))))).....))))......((((((((....))))))))..........)))))))((((....))))...............).))))))))))....
RNaseP_ref107,.((((.((((((((..(((((((........(((((..........(((((((....)))))))...........))))).....................((((((...................................((.(((....))).))((....(((((....)))))..))......(((((((.............(((((((((((...)))))))))))........)))))))...))))))...(((((((.((.(((....))).)).)))).))).............)))))))(((((....))))).................)))))))).))))..
RNaseP_ref108,.....((((((((((((((((((.((.(((((....))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((............(((((((...((((....)))))).)))..)).......((((((.......))))))(...(((((....)))))...)...))..)))))))))))))...((((......((((((...(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))........
RNaseP_ref109,((((((((((((((((((.((.(((((....))))).)).............((((........((((((((((.....)))))(((((....)))))((...(.(((............(((((((((....)))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))...))))))))))))...((((......(((((((((((.....)))))...)))))).....))))......((((((((....))))))))..........))))))).(((((((....)))))))................).))))))))))....
RNaseP_ref110,(.((((((((.(((((((.((.(((((..(....)..))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((..............(((((..(((((((....))))).)))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((.....((((((......((.....))...)))))).....))))......((((((((....))))))))..........))))))).....................)))))))).)....
RNaseP_ref111,(.((((((((.(((((((.((.(((((..(....)..))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((..............(((((..(((((((....))))).)))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((.....((((((......((.....))...)))))).....))))......((((((((....))))))))..........))))))).....................)))))))).)....
RNaseP_ref112,(.((((((((.(((((((.((.(((((..(....)..))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((..............(((((..(((((((....))))).)))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((.....((((((......((.....))...)))))).....))))......((((((((....))))))))..........))))))).....................)))))))).)....
