ID,Structure
16s_ref10,........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((((((....))))))).)))))......(((......((((((((..((...(((((((.(.((.....((((((....))))))......)).).....(((((((((....)))))))))....((.(((.......))).)).)))))))..))))))))))(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....)))).(..((((((...(.....(((((((.(....).))))))).....)....))))))..)...((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.(((((((.((((((.(((((.....((((((.....))))))...)))))))))..)))))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..)))).))))...))))..))))....((((((...((...((((.........))))...))))))))..................((((((((((...)))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......((((((((..(((((((....))))))).((((....))))))))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((......)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))..(.(..((...((((.(((..((((((.(((((....(.((((.((((..(((....))).)))))))).)...))))).))))))..))).))))....))...)..).((((((((((....)))))))))).............
16s_ref11,........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.((..((((((((((....))))))).)))))..)))))......(((......(((((((..((...(((((((.(.((.....((((((....))))))......)).).....(((....)))....((((((..((....)))))))).)))))))..)).)))))))(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....)))).(...(((((...(....((((((((.......)))))))).....)....)))))...)...((((((((................)))..............))))).))))))))))..........(((((.....((((...(((.(((((((.(((((((((((.....((((((.....))))))...)))))))))..)))))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..)))).))))...)))...))))....((((((...((...((((.........))))...))))))))..................((((((((((((.....)))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......(((((((..(((((((....))))))).(.((....)).)))))).))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))..(.(..((.(.((((.(((..((((((((((((....((((((.((((..((....)).))))))))))...))))))))))))..))).))))..).))...)..).((((((((((....)))))))))).............
16s_ref12,.........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((.(.((((((....)))))).)))).)))))......(((.......(((((((..((...(((((((.((((.....((((((....))))))......)))).....((((((((((....)))))))))).....((((((....)))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....))))....((((((...(.....((((((((.......)))))))).....)....))))))......((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.(((((((.(((((((((.......((((((.....)))))).....)))))))..)))))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..))))).)))...))))..))))....((((((...((...((((.........))))...))))))))..................((((((((((((......)))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......(((((((....(((((....)))))...((((....))))))))).))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..((......))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))....(..((...((((.(((..((((((..((((....(.((((..(((..(((...))).))).)))).)...))))..))))))..))).))))....))...)....((((((((((....))))))))))...............
16s_ref13,........(((((.......))))).((((.((((((.((((((((.....(((.(((..(((..((.((((((((((....)))))))))).)))))......(((.......(((((((..((...(((((((.(.((.....((((((....))))))......)).).....((((((((((....))).)))))))....((((((..((....)))))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).......(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....)))).(..((((((...(......((((((.......)))))).......)....))))))..)...((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.((((((..(((((((((((....(((((((.....)))))))..)))))))))..)).))))))...(((((((((..((((((((...((((((((...(((......)))......))))))))...).......((....)).))))))).)))))).)))...))))..))))....((((((...((...((((.........))))...))))))))..................(((((((((((........))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......((((((((...((((((....))))))..(((....)))))))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....)))....)))))))......(....(((((((........)))))))....).....))))).....(((((((..........)))))))......))...)))))))))).))....(..((...((((.(((..((((((((((((....(.((((..(((..(((....))).))).)))).)...))))))))))))..))).))))....))...)....((((((((((....)))))))))).............
16s_ref14,........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((....(((((....))))).....))).)))))......(((.......(((((((..((...(((((((.((((.....((((((....))))))......)))).....((((((((((....))))))))))....(((((....))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....))))....((((((...(.....(((((((........))))))).....)....))))))......((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.(((((((..((((((((((....(((((((.....)))))))..)))))))))..).)))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..)))).))))...))))..))))....((((((...((...((((.........))))...))))))))..................((((((((((((...)))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......(((((((....(((((((....)))).)))..((((((((....)))))))).)))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....)))....)))))))......(....(((((((........)))))))....).....))))).....(((((((..........)))))))......))...)))))))))).))..(.(..((...((((.(((..((((((..((((....(((((((.((((..(((....))).)))))))))))...))))..))))))..))).))))....))...)..).((((((((((....))))))))))...............
16s_ref15,.........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((((((((((((...)))))))))).))).)))))......(((.......(((((((..((...(((((((.((((.....((((((....))))))......)))).....((((((((((.....)))).))))))....((((((...(((((...))))).)))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....))))...(.(((((...(.....((((((((.......)))))))).....)....)))))....)..((((((((................)))..............))))).))))))))))..........(((((.....((((...(((.(((((((.(((((((((((.....((((((.....))))))...)))))))))..)))))))))...(((((..((..((((((((...((((((((...(((......)))......))))))))...).......((....)).))))))).))..)).)))...)))...))))....((((((...((...((((.........))))...))))))))..................(((((((((((...))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......((((((((.((((((((....))))))))..(((((((...)))))))))))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....((((((............))))))......))...)))))))))).))..(.(..((...((((.(((..((((((((((((....(.((((..(((..(((((((.....))))))).))).)))).)...))))))))))))..))).))))....))...)..)......(((((....)))))
16s_ref16,...(((((.......))))).(((.(((((((..((((..((.....(((.(((..((...(((....((.........))...)))))......(((.......(((..((..((....((((...........((((.....((((((.....))))))......))))......(((((.(((....))))))))....((((((........(((...(((((....)))))......)))......)))))).........((((...(((....))).))))...))))...))))..))).(((....(((....((((((.(.......).)))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...(((((...))))).)))).)...)))).....(((((((((((((...)))))))))).)))......(.(((...........))).).........(((((((((................))).............)))))).))))))))))..........(((((.....(.((...(((........................................................................................................................................................................................................................................((((((.((...((((..((..((((((.(...(((......)))......).))))))..)).......((....))...))))..)).)).))))...)))...)).)....((((((....(...((((.........))))...).)))))).................((...(((((.((.((((....)))))).)))))...)).......))................))).(((......((((....))))....)))........(((((.(((((((..((..((((((.(((.((((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....((((.(((.((((..((((((((((((.....))))))).))).))..)))))))..((((((((.....)))))))).....)))).....))).)))...).))))))).....).)))))...)).)))).))).)...(((((((.....(((.......((..((((....))))..))....)))......)))))))......(....((((((..........))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))..(.(..((.(.(((((.((..(.(((((((..(((..((.(..(...((((((((.(((((....)))))))))))))...)..).))..)))..))))))))..)).)))))..).))...)..).((((((((((....))))))))))........
16s_ref17,...(((((.......))))).(((.(((((((..(.(...((.....(((.(((..((...(((....((..........))...)))))......(((.......(((..((..((....(((..............((((......((.(((.....))).))......))))......(((((..((....))..)))))....((((((........(((((.(((....)))...)))))......)))))).........((((.((((.....))))))))....)))...))))..))).(((....(((....((((((((.......)))))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...((((.....)))).)))).)....).).....(((((((((((((....)))))))))).)))......(((.(...........)).)).........(((((((((................))).............)))))).))))))))))..........(((((.....(.((...(((.......((((((.((((((((((.(((.....)))...)))))....))))).))))))....((((((....((..(((((.....)))))..))....)))))).............................................................................................................................((((((.((...((((..((..((((((.(...(((......)))......).))))))..)).......((....))...))))..)).)).))))...)))...)).)....((((((....(...((((.........))))...).)))))).................(((..((((((((.(((........)))))))))))..))).......))................))).(((......((((....))))....)))........(((((.(((((((..((..((((((.(((.((((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....((((.(((.((((..(((((.((((((....))))))...)))))..)))))))..((((((((.....)))))))).....)))).....))).)))...).))))))).....).)))))...)).)))).))).)...(((((((.....(((.....((..((((....))))..))....)))......)))))))......(....((((((..........))))))....).....))))).....((((((((.......))))))))......))...)))))))))).))..(.(..((.(..((((.((..(.((((((((.(((..(.((..(...(((((((.((((.((((....)))).)))).)))))))...)..)).)..))).)))))))))..)).))))...).))...)..).((((((((((....))))))))))........
16s_ref18,...(((((.......))))).(((.(((((((..(.(...((.....(((.(((..((...(((....((...........))...)))))......(((.......(((..((..((....(((............(.((.....(..(((.....)))..)......)).)......(((((..((....))..)))))....((((((........((((..((((((...))))))..))))......)))))).........((((.((((......))))))))....)))...))))..))).(((....(((....((((((((.......)))))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...(((((...))))).)))).)....).).....(((((((((((((...)))))))))).)))......(((.(...........)).)).........(((((((((................))).............)))))).))))))))))..........(.(((.....(.((...((((......(((.(((((((((((((.(((........))).))))))))))))).)))....(((((...((((..(((((((......))))))).))))...))))).............................................................................................................................((((((.((...((((..((..((((((((...(((......)))......))))))))..)).......((....))...))))..)).)).))))..))))...)).)....((((((....(...((((.........))))...).)))))).................(((..((((((((.(((........)))))))))))..))).......))................).).(((......((((....))))....)))........(((((.(((((((..((..((((((.(((.(((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....((((.(((.((((..((((..(((((....))).))....))))..))))))).....(.((......)).)........)))).....))).)))...).))))))).....).)))))...))..))).))).)...((((.(......(((.......((..(........)..))....)))......).))))......(....((((((..........))))))....).....))))).....((((((((.......))))))))......))...)))))))))).))..(.(..((.(.(((((.((..(.(((((((..(((..(((.(..(...((((((((.((.(((..(((....)))))).)).))))))))...)..).)))..)))..))))))))..)).)))))..).))...)..).((((((((((....))))))))))........
16s_ref19,...(((((.......))))).((.(((((((..(.((..((.....(((.(((..((...(((....((..........))...)))))......(((.......(((...(..((....(((..................(.((.....((.(((.....))).))......)).).......((((...((((((....))))))...))))....(((((........(((((.((((...((((.((((((((....))))))))..)))).)))).....))))).......)))))...........((((.((((......))))))))....)))...)))...))).(((....(((....(((((((.........))))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...(((((...))))).)))).)...)).).....(((((((((.(((....)))..)))))).)))......((..(...........)..)).........(((((((((................))).............)))))).))))))).))..........(.(((.....(.((...(((.......(((.(((((((((((((.((((....))))....))))))))..)))))))).......((((.(((((...(((((((......)))))))....)))))))))................................................................................................................................((((((..(...((((..((..((((((((...(((......))).......))))))))..)).......((....))...))))..)..)).))))...)))...)).)....((((((....(...((((.........))))...).)))))).................(((..(.((((((.(((((....))))))))))).)..))).......))................).)..(((.....((((....))))....)))........(((((.(((((((..((..((((((.(((.((((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....(.((.(.(.((((..((((....(((..((((....)))).)))....))))..))))).)..(..(((((.....)))))..)....)).)....))).)))...).))))))).....).)))))...)).)))).))).)...((.(((......(((.......((..((((....))))..)).....)))......))).))......(.....(((((..........))))).....).....))))).....((((((((.......))))))))......))...)))))))))).))....(..((.(..((((.((..(.((((((((.(((..((((.((...(((((.((((((((((((.....))))))))))))...)))))...)).))))..))).)))))))))..)).))))...).))...)....((((((((((....))))))))))........
16s_ref20,.................(((((.......))))).((((.((((((.((.(((((.....(((.(((..(((..((.(((.(((((.............................................................................................................)).)))))).)))))......(((.......((((((..((...(((((((.((((((....))))))..........(((....))).)))))))..)).)))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).......(.(((...(((((....))))).)))).)).))).))..((((......((((......)))).....)))).(...(((((...(.........)....)))))...)...(((((......(((((....................)))))))))).))))))))))..........(((.......((((...((((((((((...((((((((((.....(((((.......)))))...)))))))))..)..)))))).....(((((.(....((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))...)))))).....))))...))))....(((((((...(...((((.........))))...))))))))..........(((((((.((((((((((.....................................................................................................................))))))))))...((....))....))))))).))).(((......((((....))))....))).......(((((.(((((((....((((((..((((((((((....(.((........)).)........(((((((......((((((........(((((.....)))))............))))))..((.((((..((((((.(((..(((((((((....)))..((((......))))..)))))).....((((((((((((.(((...............................................................................................................................................................................................................................................)))..))))))).....(((((.....))))).......)))))...))).).)))...))))))))....)))))))...)).)))))))).....(((((((.....((((......(((....)))........))))....)))))))......(....(((((((........)))))))....).....))))))....(((((((.........)))))))...........)))))))))).))....(..((.(.((((.(((..(.((((((.(((........(((((..(((((((((....((((.((.....((((((.........))))))....)).))))....)))))))))..))))).......))).)))))).)..))).))))..).))...)....((((((((((....))))))))))..........
