ID,Structure
16s10,........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((((((....))))))).)))))......(((......((((((((..((...(((((((.(.((.....((((((....))))))......)).).....(((((((((....)))))))))....((.(((.......))).)).)))))))..))))))))))(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....)))).(..((((((...(.....(((((((.(....).))))))).....)....))))))..)...((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.(((((((.((((((.(((((.....((((((.....))))))...)))))))))..)))))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..)))).))))...))))..))))....((((((...((...((((.........))))...))))))))..................((((((((((...)))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......((((((((..(((((((....))))))).((((....))))))))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((......)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))..(.(..((...((((.(((..((((((.(((((....(.((((.((((..(((....))).)))))))).)...))))).))))))..))).))))....))...)..).((((((((((....)))))))))).............
16s11,........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.((..((((((((((....))))))).)))))..)))))......(((......(((((((..((...(((((((.(.((.....((((((....))))))......)).).....(((....)))....((((((..((....)))))))).)))))))..)).)))))))(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....)))).(...(((((...(....((((((((.......)))))))).....)....)))))...)...((((((((................)))..............))))).))))))))))..........(((((.....((((...(((.(((((((.(((((((((((.....((((((.....))))))...)))))))))..)))))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..)))).))))...)))...))))....((((((...((...((((.........))))...))))))))..................((((((((((((.....)))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......(((((((..(((((((....))))))).(.((....)).)))))).))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))..(.(..((.(.((((.(((..((((((((((((....((((((.((((..((....)).))))))))))...))))))))))))..))).))))..).))...)..).((((((((((....)))))))))).............
16s12,.........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((.(.((((((....)))))).)))).)))))......(((.......(((((((..((...(((((((.((((.....((((((....))))))......)))).....((((((((((....)))))))))).....((((((....)))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....))))....((((((...(.....((((((((.......)))))))).....)....))))))......((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.(((((((.(((((((((.......((((((.....)))))).....)))))))..)))))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..))))).)))...))))..))))....((((((...((...((((.........))))...))))))))..................((((((((((((......)))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......(((((((....(((((....)))))...((((....))))))))).))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..((......))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))....(..((...((((.(((..((((((..((((....(.((((..(((..(((...))).))).)))).)...))))..))))))..))).))))....))...)....((((((((((....))))))))))...............
16s13,........(((((.......))))).((((.((((((.((((((((.....(((.(((..(((..((.((((((((((....)))))))))).)))))......(((.......(((((((..((...(((((((.(.((.....((((((....))))))......)).).....((((((((((....))).)))))))....((((((..((....)))))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).......(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....)))).(..((((((...(......((((((.......)))))).......)....))))))..)...((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.((((((..(((((((((((....(((((((.....)))))))..)))))))))..)).))))))...(((((((((..((((((((...((((((((...(((......)))......))))))))...).......((....)).))))))).)))))).)))...))))..))))....((((((...((...((((.........))))...))))))))..................(((((((((((........))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......((((((((...((((((....))))))..(((....)))))))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....)))....)))))))......(....(((((((........)))))))....).....))))).....(((((((..........)))))))......))...)))))))))).))....(..((...((((.(((..((((((((((((....(.((((..(((..(((....))).))).)))).)...))))))))))))..))).))))....))...)....((((((((((....)))))))))).............
16s14,........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((....(((((....))))).....))).)))))......(((.......(((((((..((...(((((((.((((.....((((((....))))))......)))).....((((((((((....))))))))))....(((((....))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....))))....((((((...(.....(((((((........))))))).....)....))))))......((((((((................)))..............))))).))))))))))..........(((((.....((((.(.(((.(((((((..((((((((((....(((((((.....)))))))..)))))))))..).)))))))...((((((((...((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))..)))).))))...))))..))))....((((((...((...((((.........))))...))))))))..................((((((((((((...)))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......(((((((....(((((((....)))).)))..((((((((....)))))))).)))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....)))....)))))))......(....(((((((........)))))))....).....))))).....(((((((..........)))))))......))...)))))))))).))..(.(..((...((((.(((..((((((..((((....(((((((.((((..(((....))).)))))))))))...))))..))))))..))).))))....))...)..).((((((((((....))))))))))...............
16s15,.........(((((.......))))).((((.((((((.(((((((((....(((.(((..(((..((.(((((((((((((...)))))))))).))).)))))......(((.......(((((((..((...(((((((.((((.....((((((....))))))......)))).....((((((((((.....)))).))))))....((((((...(((((...))))).)))))).)))))))..))))))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).).....(.(((...(((((....))))).)))).)).))))))..((((......((((....)))).....))))...(.(((((...(.....((((((((.......)))))))).....)....)))))....)..((((((((................)))..............))))).))))))))))..........(((((.....((((...(((.(((((((.(((((((((((.....((((((.....))))))...)))))))))..)))))))))...(((((..((..((((((((...((((((((...(((......)))......))))))))...).......((....)).))))))).))..)).)))...)))...))))....((((((...((...((((.........))))...))))))))..................(((((((((((...))))))))))).......))..............))).(((......((((....))))....)))........(((((.(((((((.((..((((((.((((((((((....((((........))))........(((((((......((((((((.((((((((....))))))))..(((((((...)))))))))))))))..((.((((..((((((.((...(((((((((....)))..((((......))))..)))))).....((((.(((((((...((..(((.....)))))....)))))))..((.(((((.....))))).)).....))))....)).).)))...))))))))....)))))))...)).)))))))).)...(((((((.....(((..((...(((....)))...))....))).....)))))))......(....(((((((........)))))))....).....))))).....((((((............))))))......))...)))))))))).))..(.(..((...((((.(((..((((((((((((....(.((((..(((..(((((((.....))))))).))).)))).)...))))))))))))..))).))))....))...)..)......(((((....)))))
16s16,...(((((.......))))).(((.(((((((..((((..((.....(((.(((..((...(((....((.........))...)))))......(((.......(((..((..((....((((...........((((.....((((((.....))))))......))))......(((((.(((....))))))))....((((((........(((...(((((....)))))......)))......)))))).........((((...(((....))).))))...))))...))))..))).(((....(((....((((((.(.......).)))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...(((((...))))).)))).)...)))).....(((((((((((((...)))))))))).)))......(.(((...........))).).........(((((((((................))).............)))))).))))))))))..........(((((.....(.((...(((........................................................................................................................................................................................................................................((((((.((...((((..((..((((((.(...(((......)))......).))))))..)).......((....))...))))..)).)).))))...)))...)).)....((((((....(...((((.........))))...).)))))).................((...(((((.((.((((....)))))).)))))...)).......))................))).(((......((((....))))....)))........(((((.(((((((..((..((((((.(((.((((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....((((.(((.((((..((((((((((((.....))))))).))).))..)))))))..((((((((.....)))))))).....)))).....))).)))...).))))))).....).)))))...)).)))).))).)...(((((((.....(((.......((..((((....))))..))....)))......)))))))......(....((((((..........))))))....).....))))).....(((((((.........)))))))......))...)))))))))).))..(.(..((.(.(((((.((..(.(((((((..(((..((.(..(...((((((((.(((((....)))))))))))))...)..).))..)))..))))))))..)).)))))..).))...)..).((((((((((....))))))))))........
16s17,...(((((.......))))).(((.(((((((..(.(...((.....(((.(((..((...(((....((..........))...)))))......(((.......(((..((..((....(((..............((((......((.(((.....))).))......))))......(((((..((....))..)))))....((((((........(((((.(((....)))...)))))......)))))).........((((.((((.....))))))))....)))...))))..))).(((....(((....((((((((.......)))))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...((((.....)))).)))).)....).).....(((((((((((((....)))))))))).)))......(((.(...........)).)).........(((((((((................))).............)))))).))))))))))..........(((((.....(.((...(((.......((((((.((((((((((.(((.....)))...)))))....))))).))))))....((((((....((..(((((.....)))))..))....)))))).............................................................................................................................((((((.((...((((..((..((((((.(...(((......)))......).))))))..)).......((....))...))))..)).)).))))...)))...)).)....((((((....(...((((.........))))...).)))))).................(((..((((((((.(((........)))))))))))..))).......))................))).(((......((((....))))....)))........(((((.(((((((..((..((((((.(((.((((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....((((.(((.((((..(((((.((((((....))))))...)))))..)))))))..((((((((.....)))))))).....)))).....))).)))...).))))))).....).)))))...)).)))).))).)...(((((((.....(((.....((..((((....))))..))....)))......)))))))......(....((((((..........))))))....).....))))).....((((((((.......))))))))......))...)))))))))).))..(.(..((.(..((((.((..(.((((((((.(((..(.((..(...(((((((.((((.((((....)))).)))).)))))))...)..)).)..))).)))))))))..)).))))...).))...)..).((((((((((....))))))))))........
16s18,...(((((.......))))).(((.(((((((..(.(...((.....(((.(((..((...(((....((...........))...)))))......(((.......(((..((..((....(((............(.((.....(..(((.....)))..)......)).)......(((((..((....))..)))))....((((((........((((..((((((...))))))..))))......)))))).........((((.((((......))))))))....)))...))))..))).(((....(((....((((((((.......)))))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...(((((...))))).)))).)....).).....(((((((((((((...)))))))))).)))......(((.(...........)).)).........(((((((((................))).............)))))).))))))))))..........(.(((.....(.((...((((......(((.(((((((((((((.(((........))).))))))))))))).)))....(((((...((((..(((((((......))))))).))))...))))).............................................................................................................................((((((.((...((((..((..((((((((...(((......)))......))))))))..)).......((....))...))))..)).)).))))..))))...)).)....((((((....(...((((.........))))...).)))))).................(((..((((((((.(((........)))))))))))..))).......))................).).(((......((((....))))....)))........(((((.(((((((..((..((((((.(((.(((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....((((.(((.((((..((((..(((((....))).))....))))..))))))).....(.((......)).)........)))).....))).)))...).))))))).....).)))))...))..))).))).)...((((.(......(((.......((..(........)..))....)))......).))))......(....((((((..........))))))....).....))))).....((((((((.......))))))))......))...)))))))))).))..(.(..((.(.(((((.((..(.(((((((..(((..(((.(..(...((((((((.((.(((..(((....)))))).)).))))))))...)..).)))..)))..))))))))..)).)))))..).))...)..).((((((((((....))))))))))........
16s19,...(((((.......))))).((.(((((((..(.((..((.....(((.(((..((...(((....((..........))...)))))......(((.......(((...(..((....(((..................(.((.....((.(((.....))).))......)).).......((((...((((((....))))))...))))....(((((........(((((.((((...((((.((((((((....))))))))..)))).)))).....))))).......)))))...........((((.((((......))))))))....)))...)))...))).(((....(((....(((((((.........))))))))))......)))...((((((((....))))...))))))).((.(((..........))).)).(.((....)).)...)))))).).....(.(((...(((((...))))).)))).)...)).).....(((((((((.(((....)))..)))))).)))......((..(...........)..)).........(((((((((................))).............)))))).))))))).))..........(.(((.....(.((...(((.......(((.(((((((((((((.((((....))))....))))))))..)))))))).......((((.(((((...(((((((......)))))))....)))))))))................................................................................................................................((((((..(...((((..((..((((((((...(((......))).......))))))))..)).......((....))...))))..)..)).))))...)))...)).)....((((((....(...((((.........))))...).)))))).................(((..(.((((((.(((((....))))))))))).)..))).......))................).)..(((.....((((....))))....)))........(((((.(((((((..((..((((((.(((.((((((....((((........))))........(((((.(....(((((........((.(((........))).))......)))))...((.((((..((((((((....(((.(((((....)))...(((......)))...)).))).....(.((.(.(.((((..((((....(((..((((....)))).)))....))))..))))).)..(..(((((.....)))))..)....)).)....))).)))...).))))))).....).)))))...)).)))).))).)...((.(((......(((.......((..((((....))))..)).....)))......))).))......(.....(((((..........))))).....).....))))).....((((((((.......))))))))......))...)))))))))).))....(..((.(..((((.((..(.((((((((.(((..((((.((...(((((.((((((((((((.....))))))))))))...)))))...)).))))..))).)))))))))..)).))))...).))...)....((((((((((....))))))))))........
16s20,.................(((((.......))))).((((.((((((.((.(((((.....(((.(((..(((..((.(((.(((((.............................................................................................................)).)))))).)))))......(((.......((((((..((...(((((((.((((((....))))))..........(((....))).)))))))..)).)))))).(((....(((..((((((((.......)))))))))))......)))..((((((((....))))...))))))).(((((............))))).((((....))))...)))))).......(.(((...(((((....))))).)))).)).))).))..((((......((((......)))).....)))).(...(((((...(.........)....)))))...)...(((((......(((((....................)))))))))).))))))))))..........(((.......((((...((((((((((...((((((((((.....(((((.......)))))...)))))))))..)..)))))).....(((((.(....((((((((...((((((((...(((......)))......))))))))...).......((....)).)))))))...)))))).....))))...))))....(((((((...(...((((.........))))...))))))))..........(((((((.((((((((((.....................................................................................................................))))))))))...((....))....))))))).))).(((......((((....))))....))).......(((((.(((((((....((((((..((((((((((....(.((........)).)........(((((((......((((((........(((((.....)))))............))))))..((.((((..((((((.(((..(((((((((....)))..((((......))))..)))))).....((((((((((((.(((...............................................................................................................................................................................................................................................)))..))))))).....(((((.....))))).......)))))...))).).)))...))))))))....)))))))...)).)))))))).....(((((((.....((((......(((....)))........))))....)))))))......(....(((((((........)))))))....).....))))))....(((((((.........)))))))...........)))))))))).))....(..((.(.((((.(((..(.((((((.(((........(((((..(((((((((....((((.((.....((((((.........))))))....)).))))....)))))))))..))))).......))).)))))).)..))).))))..).))...)....((((((((((....))))))))))..........
